ExternalDataReferences,StudyDay,UniqueID,UniqueID2,T1_IPAddress,T1_StartDate,T1_EndDate,Now_Temparture,Now_Humidity,Now_Precipitation,Now_Precipitation,Now_Wind Speed,Now_Visibility,Now_Events,Now_Conditions,Now_Conditions,T2_IPAddress,T2_StartDate,T2_EndDate,Now_Temparture,Now_Humidity,Now_Precipitation,Now_Precipitation,Now_Wind Speed,Now_Visibility,Now_Events,Now_Conditions,Now_Conditions,,,Day_Temparture,Max_Temparture,Min_Temparture,Day_Humidity,Max_Humidity,Min_Humidity,Max_Precipitation,Min_Precipitation,Day_Snow,Max_Snow,Min_Snow,Snow Depth,Day_Wind Speed,Day_Visibility,Day_Events,Length of Visible Light
402000,19,40200019,40200015,166.216.159.82,4/22/16 7:58,4/22/16 8:00,,,,,,,,,,23.28.85.195,4/22/16 18:11,4/22/16 18:14,,,,,,,,,,,,,,,,,,,,,,,,,,,
402000,20,40200020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
402000,21,40200021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
402000,22,40200022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
402000,23,40200023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
402000,24,40200024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
402000,25,40200025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
402000,26,40200026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,10,40300010,4030008,216.99.65.78,4/13/16 7:54,4/13/16 7:56,,,,,,,,,,216.99.65.78,4/13/16 17:15,4/13/16 17:19,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,11,40300011,4030009,216.99.65.78,4/14/16 7:36,4/14/16 7:38,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,12,40300012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,13,40300013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,14,40300014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,15,40300015,40300011,216.99.65.78,4/18/16 7:36,4/18/16 7:38,,,,,,,,,,216.99.65.78,4/18/16 17:16,4/18/16 17:20,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,16,40300016,40300012,216.99.65.78,4/19/16 7:48,4/19/16 7:49,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,17,40300017,40300013,216.99.65.78,4/20/16 7:56,4/20/16 7:58,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,18,40300018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,19,40300019,40300015,216.99.65.78,4/22/16 8:13,4/22/16 8:16,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,20,40300020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,21,40300021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,22,40300022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,23,40300023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,24,40300024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,25,40300025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
403000,26,40300026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,10,40400010,4040008,70.194.4.142,4/13/16 8:42,4/13/16 8:45,,,,,,,,,,70.194.4.142,4/13/16 15:55,4/13/16 16:02,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,11,40400011,4040009,68.34.68.160,4/14/16 7:31,4/14/16 7:35,,,,,,,,,,70.194.4.142,4/14/16 15:26,4/14/16 15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,12,40400012,40400010,68.34.68.160,4/15/16 7:20,4/15/16 7:22,,,,,,,,,,70.194.2.225,4/15/16 15:36,4/15/16 15:41,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,13,40400013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,14,40400014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,15,40400015,40400011,70.194.4.180,4/18/16 8:16,4/18/16 8:20,,,,,,,,,,68.34.68.160,4/18/16 14:57,4/18/16 15:02,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,16,40400016,40400012,68.34.68.160,4/19/16 10:00,4/19/16 10:02,,,,,,,,,,68.34.68.160,4/19/16 17:28,4/19/16 17:31,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,17,40400017,40400013,70.194.6.202,4/20/16 7:20,4/20/16 7:36,,,,,,,,,,68.34.68.160,4/20/16 15:28,4/20/16 15:33,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,18,40400018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,68.34.68.160,4/21/16 15:06,4/21/16 15:09,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,19,40400019,40400015,70.194.12.79,4/22/16 9:18,4/22/16 9:26,,,,,,,,,,68.34.68.160,4/22/16 19:09,4/22/16 19:12,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,20,40400020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,21,40400021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,22,40400022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,23,40400023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,24,40400024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,25,40400025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
404000,26,40400026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,10,40500010,4050008,104.129.198.71,4/13/16 10:18,4/13/16 10:20,,,,,,,,,,104.129.198.71,4/13/16 20:38,4/13/16 20:53,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,11,40500011,4050009,184.188.178.180,4/14/16 9:49,4/14/16 9:51,,,,,,,,,,99.23.25.160,4/14/16 20:26,4/14/16 20:32,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,12,40500012,40500010,99.23.25.160,4/15/16 8:03,4/15/16 8:07,,,,,,,,,,104.129.196.76,4/15/16 19:30,4/15/16 19:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,13,40500013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,14,40500014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,15,40500015,40500011,99.23.25.160,4/18/16 6:20,4/18/16 6:23,,,,,,,,,,104.129.196.121,4/18/16 21:46,4/18/16 21:50,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,16,40500016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,162.248.235.42,4/19/16 21:48,4/19/16 21:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,17,40500017,40500013,104.129.196.120,4/20/16 7:52,4/20/16 7:54,,,,,,,,,,70.194.139.117,4/20/16 19:11,4/20/16 19:21,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,18,40500018,40500014,99.23.25.160,4/21/16 7:28,4/21/16 7:31,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,19,40500019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,20,40500020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,21,40500021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,22,40500022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,23,40500023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,24,40500024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,25,40500025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
405000,26,40500026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,10,40600010,4060008,70.197.67.201,4/13/16 10:04,4/13/16 10:07,,,,,,,,,,172.6.7.225,4/13/16 18:42,4/13/16 18:46,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,11,40600011,4060009,172.6.7.225,4/14/16 10:23,4/14/16 10:31,,,,,,,,,,172.6.7.225,4/14/16 18:55,4/14/16 19:01,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,12,40600012,40600010,172.6.7.225,4/15/16 9:59,4/15/16 10:25,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,13,40600013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,14,40600014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,15,40600015,40600011,172.6.7.225,4/18/16 10:21,4/18/16 10:23,,,,,,,,,,172.6.7.225,4/18/16 18:43,4/18/16 18:46,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,16,40600016,40600012,172.6.7.225,4/19/16 10:25,4/19/16 10:26,,,,,,,,,,172.6.7.225,4/19/16 18:42,4/19/16 18:45,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,17,40600017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,18,40600018,40600014,172.6.7.225,4/21/16 10:20,4/21/16 10:31,,,,,,,,,,172.6.7.225,4/21/16 18:53,4/21/16 18:55,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,19,40600019,40600015,172.6.7.225,4/22/16 10:13,4/22/16 10:14,,,,,,,,,,172.6.7.225,4/22/16 18:57,4/22/16 18:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,20,40600020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,21,40600021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,22,40600022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,23,40600023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,24,40600024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,25,40600025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
406000,26,40600026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,10,40700010,4070008,50.108.39.106,4/13/16 8:35,4/13/16 8:57,,,,,,,,,,50.108.39.106,4/13/16 16:45,4/13/16 16:48,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,11,40700011,4070009,50.108.39.106,4/14/16 9:04,4/14/16 9:21,,,,,,,,,,50.108.39.106,4/14/16 16:48,4/14/16 16:53,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,12,40700012,40700010,50.108.39.106,4/15/16 9:30,4/15/16 9:32,,,,,,,,,,50.204.38.166,4/16/16 10:21,4/16/16 10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,13,40700013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,14,40700014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,15,40700015,40700011,50.108.39.106,4/18/16 9:07,4/18/16 9:10,,,,,,,,,,50.108.39.106,4/18/16 16:46,4/18/16 16:48,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,16,40700016,40700012,50.108.39.106,4/19/16 8:32,4/19/16 8:52,,,,,,,,,,50.108.39.106,4/19/16 16:58,4/19/16 17:01,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,17,40700017,40700013,50.108.39.106,4/20/16 8:52,4/20/16 9:46,,,,,,,,,,50.108.39.106,4/20/16 16:46,4/20/16 16:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,18,40700018,40700014,50.108.39.106,4/21/16 8:48,4/21/16 9:42,,,,,,,,,,50.108.39.106,4/21/16 16:46,4/21/16 16:51,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,19,40700019,40700015,50.108.39.106,4/22/16 8:34,4/22/16 9:39,,,,,,,,,,50.108.39.106,4/22/16 17:08,4/22/16 17:11,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,20,40700020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,21,40700021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,22,40700022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,23,40700023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,24,40700024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,25,40700025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
407000,26,40700026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,10,40800010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,11,40800011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,208.54.40.175,4/14/16 20:08,4/14/16 20:11,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,12,40800012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,13,40800013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,14,40800014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,15,40800015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,172.56.10.195,4/18/16 20:30,4/18/16 20:32,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,16,40800016,40800012,172.56.10.195,4/19/16 8:02,4/19/16 8:03,,,,,,,,,,172.56.10.195,4/19/16 19:46,4/19/16 19:48,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,17,40800017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,18,40800018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,172.56.11.109,4/21/16 20:01,4/21/16 20:03,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,19,40800019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,172.56.11.132,4/22/16 20:13,4/22/16 20:15,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,20,40800020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,21,40800021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,22,40800022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,23,40800023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,24,40800024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,25,40800025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
408000,26,40800026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,10,41000010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,11,41000011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,12,41000012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,13,41000013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,14,41000014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,15,41000015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,16,41000016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,17,41000017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,18,41000018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,19,41000019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,20,41000020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,21,41000021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,22,41000022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,23,41000023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,24,41000024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,25,41000025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
410000,26,41000026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,10,41100010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,11,41100011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,12,41100012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,13,41100013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,14,41100014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,15,41100015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,16,41100016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,17,41100017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,18,41100018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,19,41100019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,20,41100020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,21,41100021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,22,41100022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,23,41100023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,24,41100024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,25,41100025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
411000,26,41100026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,10,41300010,4130008,15.211.201.88,4/13/16 7:19,4/13/16 7:23,,,,,,,,,,98.224.246.59,4/13/16 17:58,4/13/16 18:48,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,11,41300011,4130009,15.211.201.82,4/14/16 7:09,4/14/16 7:12,,,,,,,,,,98.224.246.59,4/14/16 17:41,4/14/16 17:47,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,12,41300012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,13,41300013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,14,41300014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,15,41300015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,16,41300016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,17,41300017,41300013,15.211.201.86,4/20/16 7:11,4/20/16 7:14,,,,,,,,,,98.224.246.59,4/20/16 17:06,4/20/16 17:11,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,18,41300018,41300014,15.211.201.90,4/21/16 7:07,4/21/16 7:10,,,,,,,,,,98.224.246.59,4/21/16 18:27,4/21/16 18:33,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,19,41300019,41300015,15.211.201.92,4/22/16 7:19,4/22/16 7:22,,,,,,,,,,98.224.246.59,4/22/16 17:43,4/22/16 17:47,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,20,41300020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,21,41300021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,22,41300022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,23,41300023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,24,41300024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,25,41300025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
413000,26,41300026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,10,41500010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,68.51.198.223,4/13/16 22:02,4/13/16 22:04,,,,,,,,,,,,,,,,,,,,,,,,,,,
